"","local_cloaking_0_15","local_cloaking_1_15","local_cloaking_2_15","local_cloaking_3_15","local_cloaking_4_15","local_cloaking_5_15","local_cloaking_6_15","local_cloaking_7_15","local_cloaking_8_15","local_cloaking_9_15","local_cloaking_10_15","local_cloaking_11_15","local_cloaking_12_15","local_cloaking_13_15","local_cloaking_14_15","local_cloaking_15_15","local_cloaking_16_15","local_cloaking_17_15","local_cloaking_18_15","local_cloaking_19_15","local_cloaking_20_15","local_cloaking_21_15","local_cloaking_22_15","local_cloaking_23_15","local_cloaking_24_15"
"1518",7,4,11,5,44,156,106,12,28,10,43,44,3,21,13,26,34,19,15,65,203,31,12,23,26
"1519",0,2,11,4,4,17,9,8,5,29,10,24,3,0,11,2,1,21,25,6,171,6,13,8,2
"1520",288,224,169,370,85,33,4,38,10,41,35,200,0,128,1,82,37,45,2,8,26,1,110,12,17
"1521",51,1,125,10,88,24,105,8,29,21,100,98,78,21,50,25,180,56,0,81,220,4,7,181,172
"1522",5,5,8,3,1,38,22,13,6,39,0,62,3,9,16,3,145,1,4,6,1,23,5,17,5
"1523",9,12,2,25,73,77,16,43,3,1,360,2,12,30,60,114,189,5,13,39,194,84,59,42,88
"1524",2,26,13,65,2,26,525,55,6,18,6,33,202,10,7,42,71,277,52,48,1,10,13,1,18
"1525",8,20,8,3,63,15,71,24,149,48,26,21,10,2,35,39,101,9,213,346,17,187,279,12,8
"1526",171,13,1,235,20,12,51,4,262,1,525,81,35,114,8,3,1356,15,24,3,167,18,65,24,22
"1527",9,67,9,62,31,71,1,48,4,57,81,3,125,24,93,7,59,125,58,13,131,39,27,10,9
"1528",1,0,56,0,2,1,1,9,229,1,1,1,12,1,5,4,0,6,4,9,1,2,6,7,1
"1529",3,14,6,4,44,58,27,19,4,2,1,190,98,39,97,4,21,40,9,6,0,7,14,36,6
"1530",8,13,3,3,33,7,18,4,10,2,18,19,4,10,39,13,1,29,22,9,0,5,7,7,1
"1531",50,6,6,24,8,101,9,3,63,3,61,37,4,5,43,4,1,20,53,1,3,84,5,20,3
"1532",13,493,67,260,15,3,1,104,159,290,56,1,104,30,17,408,84,130,136,147,19,1,303,267,11
"1533",47,27,8,75,17,209,0,104,10,49,3,12,29,15,19,126,36,26,16,4,52,59,63,7,64
"1534",2,1,1,1,1,1,3,3,18,0,3,0,1,1,9,2,3,2,1,1,1,1,3,2,2
"1535",20,67,3,19,25,3,18,13,26,16,13,13,26,34,30,24,37,6,14,26,13,263,21,5,4
"1536",2,2,51,18,12,143,9,107,5,6,220,54,192,72,76,582,78,14,4,25,33,17,207,3,7
"1537",29,57,1,2,3,26,7,49,3,7,1,56,3,7,19,4,10,7,1,14,275,49,14,48,3
"1538",85,48,5,45,4,8,41,5,11,2,3,3,60,16,14,7,4,40,5,108,15,0,8,4,8
"1539",6,53,3,94,16,32,57,21,105,11,1,142,3,0,10,101,48,16,1,40,89,34,22,5,1
"1540",80,1,78,46,19,23,24,17,36,42,44,16,8,41,6,2,19,12,38,64,18,5,89,463,3
"1541",1,393,38,268,11,22,33,432,43,145,5,96,625,97,2,22,92,71,12,102,0,157,6,18,13
"1542",53,15,3,5,284,18,44,192,21,190,181,56,119,3,66,2,2,31,153,13,32,24,93,52,0
"1543",39,1,6,40,18,14,2,13,89,21,30,18,5,40,7,119,12,56,6,117,8,1,1,14,9
"1544",54,9,68,91,158,318,54,28,34,65,167,22,66,15,12,240,26,25,11,5,61,3,148,70,16
"1545",6,8,3,35,3,1,151,236,331,5,167,9,111,9,33,35,18,11,30,134,75,0,211,110,34
"1546",18,15,2,6,3,14,25,1,2,52,94,36,5,0,1,88,1,14,1,28,5,1,1,2,5
"1547",1,1,12,10,7,3,14,106,12,9,12,10,2,32,5,39,3,25,4,7,32,17,12,42,181
"1548",167,171,374,130,30,60,62,4,19,7,29,0,4,91,9,15,226,2,43,66,37,40,17,42,4
"1549",6,45,2,42,35,8,72,43,4,9,9,47,19,26,3,13,13,3,1,8,3,75,6,1,2
"1550",5,35,25,19,14,11,22,128,74,25,98,250,10,17,33,10,22,70,501,91,3,4,129,13,61
"1551",6,0,313,2,0,1,2,144,3,13,7,1,1,4,38,280,142,3,246,3,12,8,3,2,1
"1552",9,1,1,11,1,13,14,1,59,14,2,21,9,49,1,47,7,15,5,0,6,3,27,10,3
"1553",1,10,1,6,14,6,1,1,2,13,5,0,1,1,0,1,1,8,6,93,1,4,1,6,1
"1554",12,90,303,5,46,5,6,23,16,44,65,42,37,89,42,68,8,21,101,1,40,14,184,18,80
"1555",15,2,10,1,29,30,6,2,45,9,17,13,46,47,116,69,14,24,10,1,6,7,7,117,20
"1556",2,2,1,0,13,9,2,8,27,34,14,2,2,15,23,1,19,4,1,12,12,10,1,6,2
"1557",3,113,162,11,8,19,10,116,1,58,39,23,61,36,12,19,44,1,73,77,130,171,353,9,7
"1558",38,12,2,16,39,4,1,6,296,2,1,321,25,71,2,108,1,5,116,201,58,5,5,1,151
"1559",1,45,6,26,62,11,8,8,64,3,40,2,2,1,9,5,106,14,1,166,1,2,31,3,4
"1560",15,10,1,79,43,680,17,12,56,32,4,49,53,32,27,16,26,40,25,26,76,6,21,3,1
"1561",3,37,23,46,9,13,1,11,59,91,5,24,48,1,3,2,4,19,12,4,3,13,12,3,0
"1562",1,1,1,0,2,0,1,1,1,1,1,1,1,3,0,0,4,3,1,1,1,0,0,0,1
"1563",0,7,1,1,12,1,11,2,1,7,7,11,5,1,12,1,7,36,33,5,8,15,3,2,17
"1564",23,9,1,127,22,169,71,17,12,191,17,118,29,16,9,29,65,21,12,3,57,17,28,11,12
"1565",4,15,15,1,1,4,4,37,32,19,6,1,2,1,13,13,29,28,2,10,1,6,29,3,1
"1566",14,2,9,17,16,1,1,28,17,3,2,15,1,1,3,6,10,0,2,5,17,8,1,3,1
"1567",12,9,1,11,4,7,18,30,46,18,22,1,5,3,23,3,2,4,8,10,5,3,8,8,5
"1568",4,9,17,9,20,5,31,6,33,1,21,23,22,10,7,4,24,6,36,1,12,1,79,10,19
"1569",12,15,35,3,5,28,4,43,8,1,1,5,10,17,63,5,54,3,26,50,7,53,10,3,1
"1570",97,26,6,620,398,8,53,43,36,33,249,6,24,65,88,18,292,410,4,58,17,107,40,11,18
"1571",17,2,7,21,3,1,0,4,2,5,2,3,4,2,27,1,24,1,1,11,5,1,5,127,2
"1572",0,6,11,1,119,10,2,1,6,15,7,1,4,8,4,1,0,5,1,18,5,4,25,4,2
"1573",142,104,71,1,2,6,109,53,8,28,194,96,233,392,11,9,13,56,1,7,85,26,10,33,2
"1574",2,54,1,49,2,83,254,115,192,20,32,1,52,0,3,8,10,124,70,55,41,96,88,104,4
"1575",6,146,31,5,48,12,8,9,2,43,8,118,10,3,41,2,13,8,142,0,9,27,13,9,5
"1576",2,1,2,15,7,5,30,14,2,6,1,40,4,43,34,36,7,8,112,15,1,24,19,7,23
"1577",0,23,65,2,17,2,15,3,3,46,8,0,7,1,1,10,5,17,0,16,20,48,2,12,121
"1578",20,6,5,4,3,2,36,5,1,1,0,0,2,0,6,4,46,10,2,12,1,1,19,1,2
"1579",1,2,1,5,1,1,7,1,1,2,1,0,1,2,6,0,1,1,0,2,6,0,2,1,1
"1580",33,2,10,11,0,4,5,0,5,1,3,6,2,1,21,21,1,6,10,4,11,15,110,13,0
"1581",2,84,5,10,144,71,695,33,40,36,1,88,2,188,115,84,1,182,7,260,29,44,10,8,280
"1582",249,9,14,103,3,41,15,31,9,28,11,21,142,148,2,8,57,22,4,4,1,171,1,12,25
"1583",12,26,2,3,6,16,20,165,27,20,122,53,18,90,26,0,53,459,29,772,183,157,29,173,1
"1584",0,6,0,2,1,0,3,1,11,9,1,3,1,2,10,9,2,0,3,1,10,13,2,22,15
"1585",51,9,41,12,19,669,11,27,18,1,143,57,50,76,71,3,7,5,1,11,17,70,227,10,13
"1586",3,5,5,222,8,5,4,74,46,2,26,53,3,3,16,8,2,3,59,33,6,132,3,3,1
"1587",10,38,7,20,24,15,11,56,6,16,1,47,4,2,2,17,2,1,46,1,5,13,2,55,9
"1588",3,24,19,130,29,29,5,5,253,54,1,7,19,28,33,22,1,2,21,16,2,22,20,78,84
"1589",4,2,33,22,48,2,14,9,36,23,7,4,7,23,9,20,8,30,325,5,7,1,2,14,38
"1590",8,1,13,1,4,2,2,10,92,2,3,8,57,18,5,7,4,1,157,8,3,16,5,6,1
"1591",21,13,115,46,13,44,72,42,60,5,77,98,25,24,65,78,17,114,32,44,33,67,67,184,64
"1592",4,7,3,71,2,142,120,1,6,85,9,105,130,36,46,39,20,0,30,367,12,246,116,269,27
"1593",1,16,394,62,23,14,77,15,47,38,6,2,55,0,26,1,13,66,147,9,19,205,258,73,369
"1594",104,7,9,74,11,151,48,36,113,162,147,377,0,84,117,32,2,11,46,125,21,120,338,17,16
"1595",83,126,22,131,41,107,43,90,48,25,8,48,15,2,14,28,20,2,23,148,18,37,116,1,46
"1596",2,2,36,1,78,74,183,2,53,4,22,4,2,9,177,8,154,0,67,54,200,2,1,24,100
"1597",58,47,17,25,1,4,12,13,1,4,4,3,16,77,42,2,5,52,16,43,1,6,9,27,1
"1598",18,38,3,1,12,4,23,2,53,1,25,33,18,5,15,7,85,8,1,1,2,1,135,9,6
"1599",31,17,4,3,6,2,1,11,7,9,9,10,1,28,2,1,82,11,5,6,23,48,68,2,5
"1600",41,10,9,69,13,61,2,4,14,10,20,4,34,4,91,40,4,22,11,1,2,20,173,64,2
"1601",2,3,0,4,1,0,2,3,1,23,10,0,5,9,1,12,3,10,6,4,1,1,7,1,2
"1602",17,14,12,7,16,9,18,2,18,2,3,5,1,6,15,40,3,15,170,6,9,3,8,3,40
"1603",17,96,8,11,73,29,129,2,2,8,2,48,35,79,3,117,108,8,42,20,36,18,10,74,7
"1604",5,1,8,42,0,13,96,2,17,2,17,43,9,3,15,185,36,5,2,39,6,6,22,16,2
"1605",11,29,0,3,1,110,6,1,7,14,14,25,2,1,1,9,6,4,9,3,6,1,11,2,2
"1606",1,2,4,2,0,4,1,1,1,14,12,1,0,3,24,1,3,6,12,1,3,20,4,34,3
"1607",49,10,1,18,11,1,1,1,2,21,1,1,1,2,3,1,1,4,1,1,4,1,2,0,1
"1608",1,1,3,1,1,3,7,5,3,1,2,4,3,1,2,1,1,5,2,3,1,0,1,1,1
"1609",3,6,3,11,5,0,2,1,2,9,7,55,10,7,1,3,6,10,0,1,24,4,13,23,7
"1610",25,335,47,133,7,114,1,141,13,127,148,6,1,2,2,412,2,14,11,12,2,102,54,972,43
"1611",10,2,2,16,17,7,1,5,3,15,42,207,1,2,29,2,59,9,2,0,2,7,6,2,12
"1612",10,5,93,5,29,18,10,22,112,3,159,6,14,16,4,24,2,4,27,1,1,1,3,4,166
"1613",14,16,15,20,28,3,28,7,15,14,14,28,36,393,19,13,2,58,5,46,17,9,1,10,55
"1614",210,253,6,18,15,59,71,31,45,23,90,76,5,11,34,70,8,29,8,130,230,95,9,9,2
"1615",6,43,117,9,31,49,4,57,9,25,511,16,13,8,3,41,0,155,2,5,5,23,86,239,36
"1616",8,33,39,22,19,163,6,10,76,21,10,6,47,1,0,4,1,19,73,7,17,8,22,10,1
"1617",4,89,435,229,32,57,6,50,3,1,84,49,11,85,4,73,133,21,26,60,10,485,4,6,8
"1618",4,1,2,21,34,4,4,10,12,17,14,3,7,11,35,26,21,23,84,4,1,66,4,78,38
"1619",7,75,11,68,33,134,1,202,0,24,5,65,21,52,126,18,412,8,84,46,27,15,63,6,3
"1620",37,1,40,1,12,21,3,11,4,1,28,2,4,8,7,2,2,10,1,12,5,0,1,65,9
"1621",37,6,79,15,215,395,108,4,467,7,113,8,26,9,18,66,19,30,17,464,28,519,49,80,6
"1622",50,362,2,20,8,127,68,15,23,1,4,3,15,48,6,38,15,11,21,7,6,22,38,1,11
"1623",3,22,19,2,2,63,4,225,52,21,0,23,5,13,89,6,13,18,15,15,58,10,50,11,98
"1624",4,11,11,6,1,3,2,8,2,12,9,1,5,0,4,12,7,3,6,11,9,7,28,52,5
"1625",2,3,13,2,110,1,1,8,2,5,0,1,2,13,6,3,4,5,15,1,2,1,23,4,54
"1626",5,6,0,5,7,1,2,1,22,9,1,1,1,0,4,1,1,5,0,2,21,6,5,4,8
"1627",8,2,6,2,5,6,4,2,3,2,7,6,15,4,4,2,1,0,22,14,5,5,505,3,3
"1628",8,58,107,23,10,4,3,2,2,1000,30,121,32,2,27,2,4,13,2,16,23,24,3,4,10
"1629",4,10,128,186,23,111,43,31,12,54,0,20,34,1,17,3,111,4,9,2,64,30,3,215,10
"1630",5,7,3,14,160,136,0,38,3,3,2,15,9,4,7,3,1,2,9,0,3,6,22,1,4
"1631",4,7,43,14,11,11,25,6,10,3,63,10,28,41,84,25,22,150,12,4,123,17,180,1,80
"1632",3,42,37,60,32,5,266,345,94,37,20,57,1,70,170,96,150,133,11,22,47,22,59,119,56
"1633",6,22,11,7,27,10,41,6,5,48,4,3,4,4,4,30,4,11,1,5,11,5,1,2,37
"1634",68,3,6,13,13,21,32,4,55,6,4,4,9,2,3,1,51,3,9,198,6,39,3,0,11
"1635",8,9,2,4,3,7,43,1,15,28,9,30,9,12,7,39,41,5,10,15,6,48,1,26,1
"1636",14,8,2,29,12,17,4,1,74,12,0,2,37,39,2,3,16,9,1,0,26,1,2,24,29
"1637",16,15,59,59,9,36,219,9,23,28,1,5,31,0,11,2,9,12,17,10,295,28,2,3,5
"1638",15,7,2,0,1,19,2,246,10,2,0,44,5,81,18,10,44,19,4,31,18,45,4,18,2
"1639",128,1,124,20,45,11,84,47,2,78,42,124,22,47,3,7,15,6,15,1,72,71,1,21,4
"1640",29,3,1,2,46,52,29,47,844,11,2,83,18,3,11,66,27,15,113,120,28,1,122,24,39
"1641",62,2,40,13,11,14,3,34,6,23,3,54,2,41,70,31,56,25,15,21,22,3,35,2,24
"1642",0,32,300,13,3,14,39,21,7,13,8,5,1,14,8,5,6,8,16,11,8,3,2,3,29
"1643",1,13,152,3,10,52,187,93,8,13,270,203,28,3,133,13,31,5,54,113,6,49,127,118,61
"1644",9,6,5,9,2,12,15,0,27,1,3,1,1,31,1,17,6,7,1,4,1,1,4,22,4
"1645",2,43,15,30,252,139,211,39,20,35,3,86,423,162,204,88,13,18,13,1,1133,1,5,4,131
"1646",1,0,10,0,1,12,11,0,4,26,21,5,1,2,9,1,1,4,8,6,0,10,1,35,4
"1647",0,2,11,1,5,13,4,2,2,3,0,2,3,3,3,1,2,1,4,5,0,2,0,4,1
"1648",26,16,1,0,26,24,46,14,4,2,95,4,14,4,6,30,1,109,16,20,16,3,22,30,4
"1649",21,8,6,26,52,19,8,101,24,7,43,6,26,0,11,15,22,1,53,1,24,16,109,103,40
"1650",20,7,25,31,2,2,18,1,9,26,60,13,1,5,1,61,12,1,7,4,103,41,2,82,1
"1651",23,1,41,12,18,3,19,67,34,76,5,50,5,2,18,21,7,144,32,30,2,51,13,196,0
"1652",11,957,9,10,13,51,18,5,28,4,14,8,8,1,60,8,68,18,35,52,1,8,28,23,14
"1653",2,28,67,13,231,171,82,4,62,1,5,41,44,57,32,2,0,5,12,88,208,297,121,329,22
"1654",1,15,325,4,6,2,30,1,128,2,50,5,71,12,136,2,17,1,143,27,1,1,6,1,8
"1655",7,21,52,7,0,8,3,8,4,17,25,3,3,5,4,3,83,37,57,5,4,3,3,5,3
"1656",22,26,19,37,76,48,25,3,60,16,6,18,6,1,213,32,132,6,11,113,41,22,165,22,4
"1657",9,7,41,4,13,62,18,1,6,11,3,22,19,40,2,1,7,7,3,13,12,12,5,5,6
"1658",3,4,5,17,6,72,1,13,58,29,16,16,46,10,2,19,10,13,46,12,19,32,22,40,0
"1659",7,4,18,4,4,6,1,4,3,25,15,1,1,20,23,9,2,7,16,1,2,7,6,11,17
"1660",2,19,8,3,1,2,2,13,30,31,10,35,7,9,7,7,4,15,22,3,6,20,7,7,4
"1661",5,42,23,2,39,18,39,4,94,0,17,16,55,30,1,18,23,26,7,0,40,15,5,3,64
"1662",19,5,5,13,4,46,68,21,9,19,1,10,21,18,15,52,3,12,3,15,111,95,22,10,82
"1663",4,26,35,2,11,8,27,23,8,2,6,6,6,53,16,1,3,4,1,1,3,1,37,3,15
"1664",22,96,24,62,34,44,8,1,29,14,1,11,25,61,36,93,13,225,13,2,39,7,1,33,37
"1665",66,140,9,129,21,36,0,26,3,34,30,63,5,22,6,2,1,6,6,34,28,3,2,1,76
"1666",6,10,656,21,1,89,230,33,282,34,1,4,40,6,105,1,150,40,0,2,14,340,6,3,22
"1667",30,169,5,725,1110,7,15,651,7,9,53,10,3,4,1,1,5,3,5,9,2,94,8,63,1
"1668",1,1,12,9,2,2,6,18,13,2,7,1,1,36,101,3,1,11,1,1,1,1,2,8,2
"1669",0,155,4,4,1,2,2,2,2,0,2,3,3,2,2,16,1,8,1,1,1,1,1,50,3
"1670",274,104,23,23,147,2,368,84,30,32,922,111,7,133,53,60,27,9,581,185,421,59,5,103,6
"1671",3,122,13,6,1,53,27,18,4,40,2,85,121,17,38,37,76,20,129,67,86,139,19,208,13
"1672",6,8,30,759,60,12,1,532,68,13,7,3,28,43,5,1,1,58,1,7,9,1,2,2,8
"1673",34,9,3,3,11,7,20,0,31,0,32,43,13,3,52,24,11,21,17,10,94,19,13,5,10
"1674",2,33,5,16,14,22,17,0,13,17,9,23,23,26,11,2,9,35,25,1,5,29,40,23,9
"1675",2,1,14,42,1,1,1,334,1,15,4,2,1,1,37,2,1,4,0,11,1,3,8,9,7
"1676",1,5,107,435,8,18,43,561,21,14,264,19,43,34,0,83,2,12,1,0,3,31,2,9,1
"1677",29,164,1,3,140,44,1,25,188,8,7,5,7,29,70,1,9,47,51,14,71,58,12,57,2
"1678",17,3,12,12,8,11,22,3,10,4,42,14,81,26,5,12,18,3,9,8,3,2,9,15,5
"1679",575,3,64,260,65,13,11,9,9,41,1,14,6,120,2,18,17,14,4,2,159,2,65,132,39
"1680",6,2,6,2,12,6,40,2,35,0,2,2,27,3,15,2,2,6,13,28,7,2,25,48,8
"1681",3,147,36,26,47,148,58,139,13,6,107,50,4,1,238,10,97,32,95,2,22,37,58,108,146
"1682",7,1,7,13,35,0,8,3,184,173,5,1,2,10,0,1,6,5,1,33,17,1,3,1,2
"1683",36,9,12,7,6,9,34,32,4,1,19,35,59,3,0,6,5,26,7,70,6,37,6,35,7
"1684",1,2,90,12,5,0,3,104,59,17,9,3,23,13,13,3,1,3,4,27,34,30,11,3,27
"1685",21,67,39,229,1,155,208,125,566,65,527,366,10,5,106,300,502,70,19,78,453,239,42,5,1
"1686",10,3,33,104,28,1,35,5,4,0,33,17,46,43,9,24,19,27,2,91,9,21,10,16,53
"1687",2,4,18,8,6,1,1,41,6,15,12,28,2,7,1,10,3,8,5,1,12,3,27,10,27
"1688",61,47,68,13,21,7,23,23,33,0,16,12,1,15,5,27,31,12,17,13,3,10,46,41,20
"1689",172,108,13,85,43,159,1,22,8,137,222,1,185,112,18,11,1,12,39,156,38,40,58,3,316
"1690",3,261,15,9,55,48,2,5,266,16,174,53,3,117,15,68,408,109,8,43,210,170,11,195,8
"1691",33,15,1,3,8,2,4,2,39,4,19,7,44,64,24,5,12,7,26,28,13,23,23,5,8
"1692",1,49,24,1,180,240,49,1,95,1,6,23,128,3,46,0,55,20,142,3,7,5,25,3,1
"1693",38,77,265,13,5,11,41,20,0,92,2,3,6,42,1,8,120,25,13,21,1674,174,6,401,43
"1694",43,20,3,1,268,29,11,1,1,17,4,15,15,2,43,124,10,2,4,11,29,4,31,3,30
"1695",20,10,74,38,12,6,80,209,32,38,331,420,171,90,60,26,14,43,7,26,19,238,320,123,172
"1696",0,1,2,0,156,6,5,0,2,5,23,49,1,1,25,4,220,10,4,5,1,10,14,0,3
"1697",1,1,12,2,2,10,25,4,1,2,1,3,245,843,8,1,1,48,3,7,43,247,4,27,29
"1698",4,2138,4,14,80,6,16,19,37,15,4,82,51,59,1,4,9,5,208,44,15,16,7,16,15
"1699",19,84,30,15,7,28,1,3,55,5,2,21,9,18,18,72,34,19,21,14,7,70,6,23,11
"1700",39,29,308,80,192,6,12,153,154,196,1,89,194,124,134,116,13,78,2,54,56,5,25,58,178
"1701",5,17,46,97,11,3,18,20,24,22,191,41,86,8,11,26,1,7,102,30,757,6,1,22,30
"1702",49,73,36,10,18,590,59,0,14,267,4,58,9,11,150,0,8,164,4,2,2,4,10,11,11
"1703",28,221,29,2,207,276,0,33,158,84,131,305,56,58,22,137,36,175,37,75,6,13,199,14,172
"1704",41,32,13,0,24,10,13,12,8,1,15,48,1,48,6,11,51,35,24,1,7,52,21,3,34
"1705",114,2,10,93,44,107,1118,6,4,32,20,209,534,49,5,12,83,16,1,69,4,4,24,8,666
"1706",37,3,33,135,220,59,34,23,22,6,6,225,42,2,7,193,282,440,7,114,71,116,190,1307,28
"1707",16,4,3,1,5,3,7,1,3,136,1,2,3,7,7,4,3,2,6,8,4,6,7,1,10
"1708",1,1,0,0,1,2,1,1,1,2,1,1,3,2,1,0,0,2,4,0,1,1,2,0,0
"1709",24,17,35,8,13,136,22,14,17,31,22,223,47,2,19,246,41,15,138,5,121,236,40,20,19
"1710",1,7,19,29,11,3,17,1,0,5,23,13,3,7,3,2,3,12,31,11,2,2,12,12,22
"1711",19,14,7,33,65,3,3,42,16,4,2,34,7,9,0,20,5,6,33,14,8,74,15,36,42
"1712",40,2,36,253,69,7,1,14,10,6,341,193,89,7,764,49,8,50,4,84,17,2,6,97,126
"1713",28,4,1,2,7,2,0,5,44,11,0,10,45,28,20,5,22,3,20,2,32,1,50,3,53
"1714",5,6,245,37,5,1,83,87,3,70,8,4,219,3,73,3,3,1,21,50,79,8,13,36,5
"1715",13,93,6,28,23,2,14,12,16,19,37,15,14,29,12,5,10,15,165,0,14,88,20,18,14
"1716",43,243,20,11,17,78,75,57,64,1,13,40,1,5,47,112,1,45,5,68,11,3,72,511,58
"1717",11,1,3,3,2,2,1,1,12,5,0,3,2,1,0,6,1,1,1,34,5,6,1,1,3
"1718",29,41,110,67,38,5,106,521,38,6,38,16,299,17,10,65,112,161,66,54,58,93,18,54,68
"1719",101,133,4,27,1,2,9,11,1,4,2,2,12,861,7,9,0,32,2,52,42,3,239,29,7
"1720",22,120,40,274,69,55,6,3,217,2136,29,32,142,1,6,363,8,57,1491,670,300,5,16,285,10
"1721",2,10,67,5,46,13,1,1,3,66,30,11,17,1,30,5,79,16,117,2,1,1,21,161,371
"1722",10,249,5,31,0,8,7,9,36,36,1,22,52,0,110,79,180,4,170,41,193,6,18,113,12
"1723",141,57,3,10,161,18,9,159,47,25,42,153,25,21,38,85,7,9,38,1,13,4,34,4,140
"1724",37,35,1,236,81,3,23,10,28,46,2,5,49,17,8,15,142,65,23,2,66,24,21,95,2
"1725",20,172,38,23,33,32,19,8,1,4,10,118,4,14,13,18,12,14,10,33,1,9,15,39,7
"1726",106,0,1,32,14,2,20,14,33,93,11,2,0,42,5,12,26,0,40,2,128,3,2,85,307
"1727",346,276,29,34,14,13,24,14,70,6,3,97,24,2,3,34,113,13,40,115,23,57,57,8,15
"1728",19,12,5,12,4,1,0,7,11,13,73,14,2,7,31,2,5,18,11,4,35,67,1,16,31
"1729",12,1,1,12,0,1,5,7,18,19,2,0,1,9,3,11,0,6,33,1,479,43,35,6,1
"1730",1,1,8,7,4,4,9,57,22,0,1,1,7,4,29,2,13,1,1,1,0,3,1,0,1
"1731",3,17,352,1,11,28,17,19,2,1,39,2,2,7,13,16,8,6,31,9,12,43,24,111,206
"1732",3,4,4,6,9,49,13,9,9,51,4,34,1,63,62,15,15,41,6,109,21,71,127,16,4
"1733",4,13,12,27,15,9,4,1,5,20,8,7,29,2,11,6,10,3,21,19,44,11,10,14,1
"1734",669,86,2,66,1,39,9,41,116,11,8,8,231,69,92,12,19,254,2,8,108,327,495,295,207
"1735",16,1,1,1,3,1,6,7,5,2,1,1,4,1,0,9,1,5,2,1,2,5,1,5,9
"1736",1,10,12,91,11,4,152,102,1,85,16,3,2,18,10,12,2,4,3,50,21,5,1,3,2
"1737",2,6,1,32,9,4,19,8,24,0,67,5,3,5,56,9,7,2,38,1,2,31,3,45,19
"1738",196,12,24,91,4,57,57,41,20,70,33,21,2,2,1,6,8,6,83,26,1,3,132,210,14
"1739",24,4,88,15,125,5,3,144,23,20,17,3,76,33,28,5,114,114,37,6,60,1,47,1,14
"1740",50,56,135,3,35,49,427,42,110,37,49,37,38,52,1,71,40,124,5,26,7,34,42,162,15
"1741",45,460,26,123,5,214,4,105,1,45,7,44,15,57,9,8,217,35,85,36,10,0,146,123,1589
"1742",99,205,21,126,32,66,12,40,9,801,6,534,49,236,7,94,348,3,4,1,51,164,71,15,244
"1743",5,13,4,10,23,48,4,24,13,61,1,1,11,46,27,39,64,13,2,38,3,1,6,19,12
"1744",10,2,405,39,42,53,40,36,35,14,40,323,42,8,54,21,96,5,25,13,631,22,42,109,49
"1745",26,27,32,181,91,46,37,29,46,27,140,20,32,20,161,23,32,35,46,61,45,38,21,44,8
"1746",232,44,4,76,8,45,64,36,14,20,34,50,1,22,5,96,3,309,3,330,412,27,39,118,7
"1747",3,125,18,0,32,19,48,1,24,1,3,2,14,19,60,12,6,2,3,24,41,15,10,44,143
"1748",5,8,17,11,1,3,50,8,19,38,42,0,8,14,47,1,4,3,5,35,4,2,22,13,2
"1749",12,1,22,104,16,6,5,31,12,8,62,32,16,41,53,56,13,7,11,8,5,14,50,121,3
"1750",1,1,23,0,3,2,2,10,1,5,1,19,3,1,2,2,9,4,1,2,1,101,9,4,1
"1751",2,9,35,10,23,23,7,70,7,151,6,40,356,12,32,306,19,48,114,18,49,6,4,23,115
"1752",41,43,38,13,32,52,107,19,17,17,22,35,36,3,27,12,107,32,33,31,50,32,41,35,1
"1753",30,14,186,3,23,48,17,92,27,5,59,44,20,49,12,16,1,0,9,130,6,44,3,0,58
"1754",11,35,2,29,3,18,71,23,83,150,2,4,27,24,251,221,12,161,10,418,11,3,7,187,33
"1755",22,9,12,1,2,2,19,5,4,22,27,23,62,1,2,1,27,5,12,5,7,25,49,1,13
"1756",10,1,5,1785,3,253,1,18,10,94,5,0,6,33,1,7,81,4,20,5,237,2,8,67,317
"1757",38,23,16,6,1,4,5,10,5,2,3,5,4,1,70,17,342,8,10,6,8,3,12,11,19
"1758",0,52,0,15,9,11,10,11,37,3,76,1,17,16,3,67,10,16,1,28,7,7,8,2,50
"1759",5,90,2,221,9,28,4,15,2,31,1,92,15,29,6,16,3,16,9,56,32,148,135,31,43
"1760",21,0,22,83,12,3,15,29,26,239,8,16,90,11,45,9,3,5,223,4,2,4,470,34,10
"1761",11,65,61,3,15,108,23,31,58,88,26,43,34,10,11,6,97,31,7,18,81,55,65,2,48
"1762",9,78,8,149,5,0,81,41,3,48,20,4,1,1,0,11,35,20,2,1,17,6,1,21,9
"1763",79,52,9,15,47,30,92,6,1,277,20,59,106,56,52,26,25,63,30,7,71,19,3,11,70
"1764",79,1,80,1,3,26,31,3,5,4,50,6,19,1,8,17,9,28,4,337,11,80,1,82,23
"1765",20,4,6,38,2,54,14,139,1,47,3,3,52,0,14,1,45,17,12,17,154,1,23,204,3
"1766",39,10,25,21,18,8,85,20,29,3,20,11,42,12,20,114,54,6,56,37,51,13,16,87,13
"1767",59,98,4,44,47,26,2,1,82,54,25,5,8,103,47,105,5,2,29,26,3,5,12,25,3
"1768",45,11,21,5,9,12,26,3,11,8,3,0,84,26,10,1,55,44,10,2,2,9,0,21,7
"1769",1,6,1,4,1,0,10,5,3,2,0,2,3,4,3,2,2,0,1,6,1,0,0,2,3
"1770",1,5,45,31,12,18,3,0,24,14,2,5,3,3,9,21,34,13,37,49,20,20,6,26,8
